text_a	text_b	label
联想手机上怎么截图	联想手机怎么截图	1
范冰冰拍苹果是怎么拍的	范冰冰版苹果在哪可以看	1
立顿红茶是什么？	立顿红茶是什么茶	1
阿里巴巴吗	阿里巴巴？	1
怎么才能赚大钱	怎么才能长高个	0
朗诵《满江红》的配乐	《爱情雨》中林允儿的手机铃声	0
凉皮用的蒜水怎么做	干凉皮怎么吃	0
夜夜看落花(打一礼貌用语)	夜夜看落花。打一礼貌用语	1
九年级寒假作业答案	九年级寒假作业(答案)	1
如何做好学生	怎样做好学生	1
兵与蛇怎么下载到电脑上。	电脑版怎样下载	0
兰蔻雅诗兰黛哪个贵	兰蔻和雅诗兰黛哪个贵	1
怎么增加微信粉丝量	怎么增加微信粉丝	1
天猫店铺怎样提升动态啊？	天猫店铺如何提升动态啊？	1
有没有和这类似的情侣头像啊	有没有和这一对的情侣头像	1
不会的，辛苦您操作一下。	不用的，辛苦您操作一下的。	1
火影和犬夜叉哪个好看啊	火影和犬夜叉哪个好看	1
我的世界那些植物都有什么用？	世界上最黑的植物是什么	0
灰色的外套配什么裤子，鞋子好看	灰色的鞋子配什么色的衣服好看	0
怎么把梳子卖给和尚	怎么样把梳子卖给和尚呢？	1
抱歉，麻烦联系账户信息本人来访。	很抱歉，建议您使用本人的身份信息操作注册账户	0
网络赚钱方法有哪些	网络上的赚钱方法有哪些?	1
求音乐：快乐的跳吧	求音乐：颁奖曲	0
沙发什么布料好	沙发布料什么的好	1
赛尔号的超时空密码卡在哪里兑换	赛尔号CDK在哪里兑换礼包啊，我有个CDK	0
身份证照如何照好看	怎么拍身份证照好看？	1
幸福爱人大结局是什么	幸福爱人大结局什么时候播	0
我们可以交个朋友吗?	希望在这个交友平台认识真心朋友	0
沙龙是什么意思？	沙龙是什么意思？讲下？	1
农民专业合作社成立联合社的条件？	农民专业合作社是不是企业？	0
有没有什么棋牌游戏适合上班族玩的？	有没有什么适合上班族玩的游戏？	1
干柠檬片怎么泡好喝啊？	柠檬怎么好喝	0
北京过年有什么好玩的地方	北京过年有什么好玩的地方？	1
《大学物理》习题答案	有大学物理习题答案不	1
怎么养熊猫鱼	熊猫和熊怎么读	0
什么是现实	现实对什么？	0
怎么修炼魔法？	如何修炼魔法	1
加拿大碎尸案完整版，谢！	加拿大碎尸案要完整版。	1
鸡蛋怎么样才能立起来？	怎样使鸡蛋浮起来	0
爬山虎的脚像什么？	爬山虎的脚就是什么	1
怎么我的电脑自己开视频？	电脑怎么拍视频啊？	0
我国基本国策是什么	我国的基本国策是什么	1
求这个剑灵捏脸数据	求剑灵这个捏脸数据！	1
镇江是哪个省的	镇江哪个省的	1
现在的人最需要什么	世界上最好喝的酒什么酒？	0
贵州的茅台酒厂在哪里？	东京猫猫第二部的碟在哪里买啊	0
怎么用蓝牙传游戏	怎么用蓝牙发游戏？	1
怎样让手指快速长长	怎样快速让手指变细	0
您可以截图下您的页面显示，电脑端在线联系我们核实下的	您好您的这个情况是典型的商家没有发货.您可以直接联系商家就可以了.	0
一加手机质量怎么样？耐摔么	一加手机质量怎么样？	1
网络语言好热是什么意思	网络语言中的挂是什么意思？	0
红河州烟草公司考试试题	烟草公司内部考试	0
加速世界到底好不好看？	加速世界这个是第几集？	0
吉林有什么好玩的地方啊	吉林有什么好玩的地方？	1
怎么让自己变帅	怎么让自己变帅。？	1
男士烟灰色风衣加黑色牛仔休闲裤配什么鞋子？	男士黑色修身休闲裤配什么上衣和衬衫好看？	0
教育类培训机构有那些	教育培训机构	1
这是什么篮球鞋？	这是什么篮球鞋	1
正常人身体的哪些器官具有轴对称图形的特点	说一说，轴对称图形有哪些特点	0
求重生的军嫂文！	求重生的军嫂文	1
给女儿取个小名？	帮我女儿起个小名	1
喝苦瓜汁能减肥吗？	吃苦瓜能减肥吗？	1
洛克王国怎么获得火灵石	洛克王国木灵石怎么得	0
怎么打好乒乓球	如何将乒乓球打好？	1
贵阳哪里好玩？	贵阳哪里好玩	1
北京的服装批发市场	北京有哪些服装批发市场	1
请问这个动漫人物是	请问这个是哪个动漫的人物？	1
孕妇吃什么可以去胎毒	孕妇吃什么可以去胎毒？	1
手机翻译软件哪个好	手机翻译软件哪个好？	1
联想和华为哪个手机好？	华为和联想哪个手机好	1
含有无的成语	含有湖的成语	0
建议您使用电脑联系我们提供具体的页面报错截图，辛苦您了	麻烦您提供一下您的支付宝账户的可以-使用的花呗的页面的额度的截图	0
什么的北风？	北风呼什么	0
有什么偏方治小孩咳嗽	有什么偏方能治疗小孩咳嗽	1
迅雷会员借用	借用迅雷会员	1
现在流行什么歌好听	现在什么歌好听流行	1
深圳有没有买茶杯犬？多少钱一只？	淘宝网有没有茶杯犬卖？多少钱一只？	0
深蹲的坏处是什么？	吃鱼有什么坏处？	0
麻花怎么炸	麻花怎么做	1
成都纺织高等专科学校如何？	成都纺织高等专科学校怎么样？	1
百度云可以共享下资源吗	我有百度云了然后怎么下载文件。	0
带勾的符号是什么意思？	这个符号什么意思？	1
夺宝熊兵哪里下载	在哪里可以下载夺宝熊兵	1
现在有什么好看的偶像剧吗？	现在有什么好看的偶像剧	1
在网上买火车票怎么选座位？	网上买火车票怎么选座位	1
哪里招实习生	问道宠物飞升药哪里来	0
怎么抢支付宝红包，怎么玩	支付宝红包有什么用，怎么花	0
贴吧里的二维码我们怎么扫啊	查二维码怎么查	0
谁有林俊杰超帅的图片	谁有林俊杰最帅的图片！谢谢了	1
小米和苹果比哪个好	小米和苹果哪个好？	1
异地公积金贷款买房	用住房公积金贷款有返钱吗	0
什么工作最挣钱	什么工作挣钱多	1
怎样让腿变细	为什么我还是不能变身	0
求大秦帝国全集有的发我。谢了。	求大秦帝国全集	0
如何让头发蓬松起来，？	怎么做，才可以让头发长得快一些	0
万物皆变是什么意思	万物是什么意思？	0
现在淘宝开网店有前景么？	现在在淘宝做什么有前途？	0
茶壶里煮饺子歇后语	茶壶煮饺子歇后语	1
怎样去死皮？	怎么去死皮？	1
请问从上海江苏饭店去浦东机场怎么走	请问从江苏淮安去泰山怎么去啊？怎么走方便啊？	0
江西的省会叫什么市	江西的省会是什么	1
范冰冰不好看	范冰冰不好看没	1
中国惊奇先生？	中国惊奇先生	1
这是什么韩剧	这是什么韩剧啊？	1
答对，必采纳	答对必采纳!	1
你是我学生又怎样	你是学生还是？	0
求好看的都市重生小说…	求好看的都市重生类小说？	1
什么装修公司最好呢？	开个装修公司，起什么名字比较好呢	1
怎么才能快速发烧	怎么能快速发烧急！	1
请问这是什么币？值多少钱？	请问这是什么蛇	0
怎么有毅力减肥呢？	毅力怎么减肥	0
什么东西天气越热，它爬得越高？	什么东西天气越热，爬得越高	1
唯品会东西是正品吗	唯品会里的东西是正品吗？	1
猜成语是什么成语	什么铸什么宝成语成语	0
求这个头像素材	谁有这个头像的素材	1
鸡蛋壳能补钙不	鸡蛋壳能补钙吗？	1
宁波有哪些旅游景点	宁波旅游景点	1
征途天马怎么得	功夫派武林密码	0
在淘宝网买手机可靠吗？	在淘宝网上买手机可靠吗？	1
世界上有哪些著名的羽毛球运动员？	世界上著名棒球运动员的前20名是哪些人？	0
谁能帮我儿子取个名字啊	谁帮我儿子取个名字啊~	1
男的进入的时候什么感觉	进入时什么感觉	0
十二星座男人哪个更容易出轨	哪个星座男生最容易出轨	1
为什么女人那么爱吃醋	为什么女人总喜欢吃醋	1
有没有代理啊	有没有招代理的！	0
这是哪个明星小时候？	这是哪个明星小时候呀？	1
周末兼职都有什么？	周末做兼职可以做什么	1
什么是鸡脆骨	猪脆骨是什么	1
衣服上的这种图案叫什么？	练打字练习的软件是叫什么啊	0
这部是什么电视剧？叫什么名字？	这部电视剧的名字叫什么了？	1
平板电脑能插U盘吗？	平板电脑能上网吗	0
您操作的时候提示是什么？	您点击什么或者操作什么的时候提示未开通	0
您好您填写开户许可证上面的号码，辛苦您了	您可以退出之后，从新登陆查看认证状态，辛苦您了。	0
如何成为男神	怎样成为男神！	1
空调病怎么治？	空调怎么加氟，	0
为何多情你人总被无情的伤？	为何多情总被无情的伤对着	0
求现代都市修真小说。	求都市召唤类小说！	0
您好，您目前遇到的问题，其他的用户也是有遇到的	您好，您这边的账户已经认证了，您是遇到了什么问题了么	0
也是花呗支付的呢	亲，是否可以使用花呗以付款界面为准	0
姓蓝的是什么少数民族	有什么少数民族贴吧吗	0
您联系银行客服或者直接去柜台查询银行收支明细即可	可以登录网上银行查询银行卡的明细记录或者到银行柜台打印明细查询核实一下。	0
求这张图片出处！	求这张图片的出处！	1
1991年阴历2月初10阳历3月25日是什么星座	1989年农历5月初9，阳历6月15日，是什么星座	0
詹的部首	卒、舵、雌的部首？	0
有什么好看点的美剧介绍	有什么好看的美剧介绍	1
这张图出自什么漫画？	这张图出自哪个漫画	1
无忧无虑是指什么生肖	无忧无虑指什么生肖？急	1
关于小米手机充电的问题！	小米2手机充电问题	1
最好的开关是什么牌子，近几年出来的	空气开关什么牌子好一些	0
清华大学在哪里？	清华大学在哪里	1
中国美女哪里最多	中国哪里美女最多	1
什么牌子的打火机好？	质量最好气体打火机是什么牌子的	1
男人补肾吃什么	男人补肾用什么药	1
刺客起什么名字	刺客叫什么名字好	1
这个有没有情侣头像	有没有这个情侣头像！	1
林权证可以做抵押贷款吗？	林权证可以做贷款抵押吗？	1
有没有想在手机上兼职的	手机兼职，有没有	0
求邪恶漫画！	求漫画很黄很邪恶的	1
这部动画片的名字	求这部动画片的名字！	1
什么水取之不尽，用之不竭	什么水取之不尽用之不竭	1
云南司法警官学院招生	云南警官学院咋样	0
谢谢你给我的爱	优酷会员有不，给我用，谢谢	0
这种字体叫什么字体？	这种字体是什么字体？	1
皮表带手表怎么带	手表表带怎么拆	0
西游记的主题曲是什么啊	78日版西游记主题曲叫什么名字	1
钓鱼怎样调漂	钓鱼怎么调漂？	1
寻找一部关于西游记的电影？	找一部搞笑的西游记动画片	0
什么的树叶？	什么树叶	1
日语，[もしも]什么意思？	日语中ハマ欠け什么意思	0
摩斯密码怎么学	什么是摩斯密码?怎么学?	1
牧猪奴戏指什么生肖	牧猪奴戏是什么生肖	1
六年级寒假生活指导答案啊	六年级寒假生活指导的答案	1
本命年可以结婚吗？	人的本命年可以结婚吗？	1
为什么我觉得七龙珠第一部比后面的都要好看	七龙珠为什么这么受欢迎	0
孕妇可以用什么面膜	经期可以做面膜吗？	0
再见吧妈妈(打一数学名词)	再见了妈妈。打一数学名词。	0
资生堂眼霜怎么样	铂金贵还是黄金贵	0
陈世美是什么生肖	陈世美是指什么生肖	1
中医执业助理医师资格考试考生类型。	中医执业医师资格证的注册问题	0
这口红是什么颜色？	这口红叫什么颜色	1
，什么手机最好用，	买什么手机最好用呢	1
电磁波和红外线烤灯哪个好	烤灯电磁波和红外线哪个好	1
有什么好的篮球教学的视频？	谁有什么好的街头篮球动作教学视频啊	1
求糗百邀请码。谢谢	求一个糗百邀请码~谢谢啊	1
晚安，用日语怎么说？	晚安用日语怎么说	1
求好看的小说	有什么好看的小说么？	1
新浪微博里不想知道好友消息	新浪微博的账号登陆不进去了怎么办	0
您在服务窗，添加下【网购还款】然后查看下您是否需要还款的，辛苦您了。	您好，麻烦您在交易记录查询一下您的这笔交易的确认收货的时间，辛苦您了	0
求进击的巨人漫画全部	求进击的巨人漫画打包	1
啤酒加味精有什么效果？	啤酒兑味精有什么效果	1
一个女孩问我?我的心里她该怎么走是什么意思	如果一个男生问,在我心里他重要吗?什么意思	0
